Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
1688646444.9406984
1688646444.961024
1688646444.981325
1688646445.001653
1688646445.0221858
1688646445.0426006
1688646445.0628593
1688646445.0831492
1688646445.1036034
1688646445.1240954
1688646445.1446352
1688646445.165167
1688646445.1856728
1688646445.2063525
1688646445.2272158
1688646445.2482169
1688646445.269391
1688646445.290212
1688646445.3109124
1688646445.332072
1688646445.3528347
1688646445.37362
1688646445.3939795
1688646445.4142992
1688646445.4345078
1688646445.4547877
1688646445.4751258
1688646445.4955077
1688646445.515732
1688646445.5359805
1688646445.5562372
1688646445.5765061
1688646445.596838
1688646445.617141
1688646445.6374114
1688646445.6576545
1688646445.6778922
1688646445.6981606
1688646445.718386
1688646445.7386146
1688646445.758881
1688646445.7791445
1688646445.799402
1688646445.8196602
1688646445.8399177
1688646445.8601646
1688646445.8805265
1688646445.900797
1688646445.921069
1688646445.9413867
1688646445.9616892
1688646445.9819822
1688646446.0022476
1688646446.0224867
1688646446.042742
1688646446.063012
1688646446.0833015
1688646446.1035771
1688646446.1238403
1688646446.1440763
1688646446.1643353
1688646446.1845822
1688646446.2048059
1688646446.2250335
1688646446.245262
1688646446.2655463
1688646446.285808
1688646446.306053
1688646446.3263426
1688646446.3465955
1688646446.3668246
1688646446.3870845
1688646446.40731
1688646446.4275382
1688646446.447802
1688646446.4680712
1688646446.48825
1688646446.5085638
1688646446.528816
1688646446.54919
1688646446.5698872
1688646446.5904877
1688646446.6110384
1688646446.6315944
1688646446.6521661
1688646446.6726737
1688646446.6933062
1688646446.71408
1688646446.734774
1688646446.7553222
1688646446.7758605
1688646446.796591
1688646446.817132
1688646446.8376782
1688646446.8582213
1688646446.8786979
1688646446.8992088
1688646446.919957
1688646446.9404275
1688646446.9609652
1688646446.9816217
1688646447.0023444
1688646447.0228667
1688646447.043395
1688646447.0639558
1688646447.084492
1688646447.1050677
1688646447.1256433
1688646447.146359
1688646447.1668842
1688646447.1874702
1688646447.207997
1688646447.2285478
1688646447.249137
1688646447.2696376
1688646447.290152
1688646447.3106568
1688646447.331195
1688646447.3519163
1688646447.372426
1688646447.3929856
1688646447.413487
1688646447.4340355
1688646447.4545765
1688646447.4751167
1688646447.4962635
1688646447.516758
1688646447.537302
1688646447.557913
1688646447.5784788
1688646447.5990167
1688646447.6195774
1688646447.640131
1688646447.660684
1688646447.681208
1688646447.701776
1688646447.7224824
1688646447.7429824
1688646447.7634902
1688646447.78422
1688646447.8048499
1688646447.8253217
1688646447.845947
1688646447.8668778
1688646447.8874288
1688646447.9081175
1688646447.9288993
1688646447.9494486
1688646447.9699955
1688646447.990624
1688646448.0111687
1688646448.031712
1688646448.0523057
1688646448.0728428
1688646448.0933537
1688646448.1139889
1688646448.1345403
1688646448.1550374
1688646448.1757412
1688646448.1965346
1688646448.2171922
1688646448.2377253
1688646448.25847
1688646448.2789977
1688646448.299544
1688646448.3201046
1688646448.3406687
1688646448.3614066
1688646448.3819191
1688646448.4029381
1688646448.4236455
1688646448.4443378
1688646448.4649408
1688646448.4854808
1688646448.5062087
1688646448.526752
1688646448.5473285
1688646448.5679512
1688646448.5885866
1688646448.6091347
1688646448.6296105
1688646448.6501775
1688646448.6707358
1688646448.691492
1688646448.7120373
1688646448.7325616
1688646448.7531106
1688646448.7736182
1688646448.7941647
1688646448.8146586
1688646448.8351567
1688646448.8559582
1688646448.8764796
1688646448.8972416
1688646448.9181015
1688646448.9385574
1688646448.9590704
1688646448.9795723
1688646449.0002027
1688646449.0207546
1688646449.0412621
1688646449.0617542
1688646449.0822506
1688646449.1028135
1688646449.1233785
1688646449.1439118
1688646449.1644092
1688646449.185108
1688646449.2058506
1688646449.226364
1688646449.2469249
1688646449.2674823
1688646449.2881274
1688646449.3086455
1688646449.3293834
1688646449.3498943
1688646449.370493
1688646449.3910055
1688646449.411525
1688646449.431881
1688646449.452538
1688646449.4728615
1688646449.4934387
1688646449.5140734
1688646449.5347722
1688646449.55531
1688646449.5758605
1688646449.5964515
1688646449.617054
1688646449.6375902
1688646449.658137
1688646449.6786435
1688646449.6992292
1688646449.719975
1688646449.7404208
1688646449.760963
1688646449.7815182
1688646449.8023245
1688646449.8229485
1688646449.8434985
1688646449.864247
1688646449.8848016
1688646449.9053516
1688646449.9260638
1688646449.9465475
1688646449.9671001
1688646449.9877172
1688646450.0083318
1688646450.0288854
1688646450.0494192
1688646450.0700524
1688646450.0905423
1688646450.1110845
1688646450.131641
1688646450.1523998
1688646450.1729453
1688646450.1934547
1688646450.2138357
1688646450.2342427
1688646450.254604
1688646450.2750707
1688646450.2958164
1688646450.3164277
1688646450.336922
1688646450.3574252
1688646450.3779716
1688646450.3986604
1688646450.4193754
1688646450.4399257
1688646450.4605117
1688646450.481208
1688646450.5019467
1688646450.5225093
1688646450.5432012
1688646450.5637796
1688646450.5843368
1688646450.6048665
1688646450.6253932
1688646450.6462567
1688646450.6668098
1688646450.6873548
1688646450.707936
1688646450.728514
1688646450.7490542
1688646450.7698212
1688646450.7905567
1688646450.8111491
1688646450.8316689
1688646450.8521955
1688646450.872724
1688646450.8932028
1688646450.9139142
1688646450.9346983
1688646450.9552436
1688646450.9757636
1688646450.996459
1688646451.0171733
1688646451.0377026
1688646451.0584588
1688646451.0790405
1688646451.0995667
1688646451.1201017
1688646451.1406026
1688646451.1612694
1688646451.1818306
1688646451.2025955
1688646451.2230809
1688646451.243548
1688646451.263961
1688646451.284435
1688646451.3049264
1688646451.3254743
1688646451.3462117
1688646451.3666894
1688646451.3872395
1688646451.4077382
1688646451.4284332
1688646451.448936
1688646451.469617
1688646451.4903238
1688646451.5109112
1688646451.5314636
1688646451.5519671
1688646451.5724175
1688646451.5929034
1688646451.6134713
1688646451.6341631
1688646451.65461
1688646451.6750894
1688646451.6958272
1688646451.7164185
1688646451.736956
1688646451.7575018
1688646451.7780511
1688646451.7985756
1688646451.8191385
1688646451.8396854
1688646451.8603141
1688646451.8809676
1688646451.901803
1688646451.9224234
1688646451.9429874
1688646451.9635243
1688646451.9840791
1688646452.004632
1688646452.0251238
1688646452.0456624
1688646452.0661788
1688646452.0869572
1688646452.107461
1688646452.1279445
1688646452.1485002
1688646452.1690536
1688646452.189725
1688646452.2102242
1688646452.2307074
1688646452.2511961
1688646452.27194
1688646452.2924368
1688646452.3131876
1688646452.3337371
1688646452.3541944
1688646452.3747423
1688646452.3953886
1688646452.4160655
1688646452.436594
1688646452.4571252
1688646452.477604
1688646452.4982257
1688646452.518786
1688646452.53924
1688646452.559799
1688646452.5804963
1688646452.601059
1688646452.621583
1688646452.6423347
1688646452.663038
1688646452.6837661
1688646452.704624
1688646452.7251618
1688646452.7459176
1688646452.7665
1688646452.787085
1688646452.8078194
1688646452.8285718
1688646452.849144
1688646452.8698967
1688646452.890409
1688646452.9109507
1688646452.9314916
1688646452.9522505
1688646452.97279
1688646452.9934444
1688646453.014003
1688646453.0345569
1688646453.0551138
1688646453.0758367
1688646453.0965533
1688646453.1172915
1688646453.1378376
1688646453.1583827
1688646453.1789756
1688646453.1994977
1688646453.2202241
1688646453.2407444
1688646453.2612891
1688646453.2818193
1688646453.3025966
1688646453.3231375
1688646453.3436406
1688646453.3642447
1688646453.3849978
1688646453.4054801
1688646453.4261794
1688646453.4466417
1688646453.4671986
1688646453.4878435
1688646453.5086296
1688646453.5291762
1688646453.5496826
1688646453.5702121
1688646453.590691
1688646453.611266
1688646453.631784
1688646453.652339
1688646453.6728992
1688646453.693464
1688646453.7142384
1688646453.7347643
1688646453.7552488
1688646453.7757547
1688646453.7965686
1688646453.817297
1688646453.8378618
1688646453.8585947
1688646453.879145
1688646453.8996553
1688646453.9201136
1688646453.9406497
1688646453.9611962
1688646453.981943
1688646454.0027366
1688646454.0232472
1688646454.0438385
1688646454.0643914
1688646454.0851555
1688646454.1057138
1688646454.126278
1688646454.1468096
1688646454.1673572
1688646454.1878903
1688646454.2084134
1688646454.22918
1688646454.2496755
1688646454.270232
